,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,self_mentions,deontic_modal_words,slang_and_colloquialisms,adverbs_of_degree,transitions,explicit_references,frame_markers,chronological_markers,hedges,boosters,situation_dependent_references,causal_markers,place_time_svo,code_glosses,evidentials,figurative_language,attitude_markers,emotional_self_disclosures,positive_connotations,negative_connotations,self-mentions,endophoric_markers,additionally,idioms,pleonasms
78,u132136,但没有礼物怎可以去？,3.0,但<transitions>没有礼物怎可以<deontic_modal_words>去？,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,u67114,总之，你不会明白,4.0,总之<frame_markers>，你<engagement_markers>不会明白,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,u224955,紧急备用基金只有一千万,1.0,紧急备用基金只有一千万,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,u11905,原因就在于，总有人，,5.0,原因就在于<causal_markers>，总有人<boosters>，,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,u135852,好吧,5.0,好吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,u143965,弥\xDA 融\xD6 轻嫣驽 轻授软秧\xC9 轻闳视闵,5.0,弥\xDA 融\xD6 轻嫣驽 轻授软秧\xC9 轻闳视闵,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,u146367,只要我活着，我就不会喝咖啡,1.0,只要<causal_markers>我<self_mentions>活着，我就<chronological_markers>不会喝咖啡,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,u278529,等等 你见过狮子吼?,1.0,等等<frame_markers> 你<engagement_markers>见过狮子吼?,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,u153876,我不知道为何要看着同样的事 发生在你女儿身上,4.0,我<self_mentions>不知道<hedges>为何要看着同样的事 发生在你<engagement_markers>女儿身上,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,u64044,我想我们可以玩个牌 聊聊这件事..,3.0,我<self_mentions>想<hedges>我们<self_mentions><engagement_markers>可以<deontic_modal_words>玩个牌 聊聊这件事<situation_dependent_references>..,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,u81150,哦 好的 那么 为什么她的测试比我的好?,1.0,哦<frame_markers> 好的 那么<transitions> 为什么她的测试比我的<self_mentions>好?,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,u218382,你们到底想要玩什么啊？ - 你说你看到她死了,4.0,你们<engagement_markers>到底想要玩什么啊？ - 你说<evidentials>你<engagement_markers>看到她死了,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,u40001,是我们今天走进会场的时候，托马斯在演奏音乐。,1.0,是我们<self_mentions>今天<chronological_markers>走进会场的时候，托马斯<explicit_references>在演奏音乐。,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,u9512,说的实际一些：,1.0,说的实际一些<hedges>：,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,u22451,我把糖粒之类的食物摆在周围做诱饵，把蚂蚁们引到房子附近。,1.0,我<self_mentions>把糖粒之类的<code_glosses>食物摆在周围做诱饵，把蚂蚁们引到房子附近。,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,u143250,Ian Wexler博士死的那天晚上你在哪?,3.0,Ian Wexler博士<explicit_references>死的那天晚上<chronological_markers>你<engagement_markers>在哪?,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,u176052,"“兵者,诡道也”",2.0,"“兵者,诡道也”",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,u286367,开始我觉得是，现在我觉得随便是谁都可以 不重要了,3.0,开始<frame_markers>我<self_mentions>觉得<hedges>是，现在<frame_markers>我<self_mentions>觉得<hedges>随便是谁都可以 不重要了,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,u38486,这就是为什么你送你的孩子上好学校，,5.0,这就是为什么<causal_markers>你<engagement_markers>送你的孩子上好学校，,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,u10648,她说她父亲从没想到过上帝，从不谈论上帝，,1.0,她说<evidentials>她父亲从没<boosters>想到过上帝，从不<boosters>谈论上帝，,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,u270377,哦,5.0,哦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,u195344,米克伊尔说如果那小子不能活着出来,5.0,米克伊尔<explicit_references>说<evidentials>如果<causal_markers>那小子<situation_dependent_references>不能活着出来,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,u294086,不管怎么样，你们知道我在说什么吗？,4.0,不管怎么样<transitions>，你们<engagement_markers>知道我<self_mentions>在说什么吗？,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,u267332,你必须喜欢我，如果某人 向我开枪，你要来就我,4.0,"你<engagement_markers>必须<deontic_modal_words>喜欢我<self_mentions>,如果某人 向我<self_mentions>开枪,你<engagement_markers>要<deontic_modal_words>来就我<self_mentions>",0.09090909090909091,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,u105758,任何事情任何人,5.0,任何事情任何人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,u236267,我开始想念街上的一切了,1.0,我<self_mentions>开始<frame_markers>想念街上的一切了,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,u138322,嘿 我请你喝点饮料吧,1.0,嘿 我<self_mentions>请你<engagement_markers>喝点饮料吧,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,u42385,公认的解释是宇宙不知为何的一下爆炸出来,1.0,公认的解释是宇宙不知为何的一下爆炸出来,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,u3715,就算用最简易的电表，你也能测出纸张弯曲的程度。,1.0,就算<transitions>用最简易的电表，你<engagement_markers>也能<deontic_modal_words>测出纸张弯曲的程度。,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,u128228,你就喜欢那些，灯光？,4.0,你<engagement_markers>就<boosters>喜欢那些，灯光？<engagement_markers>,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,u291232,这家伙娶到了火辣的老婆,2.0,这家伙<situation_dependent_references>娶到了火辣的<slang_and_colloquialisms>老婆,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,u79132,就像这份工作对你有意义一样,4.0,就像<figurative_language>这份工作对你有意义一样<figurative_language>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,u233340,嘿，冠军，你觉得美丽的夏威夷怎么样?,1.0,嘿，冠军，你<engagement_markers>觉得<engagement_markers>美丽的<attitude_markers>夏威夷怎么样?,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,u223863,万一他被敌军救回 又会回来作战的,1.0,万一<hedges>他被敌军救回 又<transitions>会回来作战的,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,u1844,是建立更完美、更明智,5.0,是建立更<adverbs_of_degree>完美、更<adverbs_of_degree>明智,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,u96168,为什么你就不去学做会计呢？,3.0,为什么你<engagement_markers>就<boosters>不去学做会计呢？<engagement_markers>,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,u7461,它们得到了我的一点帮助，以及保罗·阿伦,4.0,它们得到了我的<self_mentions>一点<hedges>帮助，以及<transitions>保罗·阿伦<explicit_references>,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,u273130,这还不是最重要的！,4.0,这还<transitions>不是最重要的！<boosters>,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,u252170,我授予你骑士的使命,3.0,我<self_mentions>授予你<engagement_markers>骑士的使命,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,u90209,因为-因为那块有缺口,4.0,因为<causal_markers>-因为<causal_markers>那块有缺口,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,u66899,年轻人应该明白不能指望他们,4.0,年轻人应该<deontic_modal_words>明白不能<deontic_modal_words>指望他们,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,u276244,为什麽Dale不搬出去呢?,1.0,为什麽<engagement_markers>Dale<explicit_references>不搬出去呢?,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,u134651,你想进去？,1.0,你<engagement_markers>想<frame_markers>进去？<engagement_markers>,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,u293519,现在 我带着解决方法站在你们面前,1.0,现在<frame_markers> 我<self_mentions>带着解决方法站在你们<engagement_markers>面前,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,u275893,给他一只泡过水的树枝 他就已经很满足了,1.0,给他一只泡过水的树枝 他就<chronological_markers>已经很<adverbs_of_degree>满足了,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,u115311,两手手心朝上！在胸前摊好！准备接钥匙！,1.0,两手手心朝上！在胸前摊好！准备接钥匙！,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,u282389,因为不正确的急救引起的,3.0,因为<causal_markers>不正确的急救引起的,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,u191632,我们为什么突然要冒这些险?,3.0,我们<self_mentions>为什么突然要冒这些险?,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,u102460,谁在听电话？ -不要怪在我头上,3.0,谁在听电话？<engagement_markers> -不要<engagement_markers>怪在我<self_mentions>头上,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,u99239,你的妻子和孩子 你可以再一次全部忘掉,4.0,你的<engagement_markers>妻子和孩子 你<engagement_markers>可以<deontic_modal_words>再一次<transitions>全部<adverbs_of_degree>忘掉,0.1111111111111111,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,u247075,我不懂什麽是爱,1.0,我<self_mentions>不懂<emotional_self_disclosures>什麽是爱,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,u127898,íÈÏæ Ãäå ßÇä íÑíÏ ÊÏãíÑ Çáßåİ¡ ÓíÏí,5.0,íÈÏæ Ãäå ßÇä íÑíÏ ÊÏãíÑ Çáßåİ¡ ÓíÏí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,u37476,伊默斯.德米特里：你们看过这部影片，,3.0,伊默斯.德米特里<explicit_references>：你们<engagement_markers>看过这部影片<explicit_references>，,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,u261989,"在神凡事都能 我们一切说:神啊,修正这个世界！",2.0,"在神凡事都能 我们<self_mentions>一切说:神啊,修正这个世界！",0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,u179559,临时英美资源论坛,1.0,临时英美资源论坛,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,u34964,一个正常的阴道是什么样的，而被割过的是什么样的,1.0,一个正常的阴道是什么样的，而<transitions>被割过的是什么样的,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,u113639,牧师说是上帝的惩罚,1.0,牧师说<evidentials>是上帝<explicit_references>的惩罚,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,u63309,只有一条路通向现场.,1.0,只有一条路通向现场.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,u278557,你是多么谦虚啊！ 那么现在 谁要去救那只猫?,3.0,你<engagement_markers>是多么<adverbs_of_degree>谦虚啊！<boosters> 那么<transitions>现在<frame_markers>谁要去救那只猫?,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,u281312,天知道这个要花你多少,3.0,天知道<hedges>这个要花你<engagement_markers>多少,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,u6377,你不会想在倾斜时让你的眼睛降得太厉害了。,1.0,你<engagement_markers>不会想<hedges>在倾斜时<chronological_markers>让你的<engagement_markers>眼睛降得太厉害了<adverbs_of_degree>。,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,u247870,不是已经派了个外科大夫给你了吗.,2.0,不是已经<chronological_markers>派了个外科大夫给你<engagement_markers>了吗.,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,u173610,窍鞘 弊繁 扁盒俊 弊 畴贰甫 佃绊 乐促聪,5.0,窍鞘 弊繁 扁盒俊 弊 畴贰甫 佃绊 乐促聪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,u85676,很好，您今晚是傲慢臀部,1.0,很好<adverbs_of_degree>，您<engagement_markers>今晚<chronological_markers>是傲慢臀部,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,u171935,为什么他想见我,2.0,为什么他想见我<self_mentions>,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,u52683,我想说是，我对后现代主义极为恼火,1.0,我<self_mentions>想<frame_markers>说是，我<self_mentions>对后现代主义极为<adverbs_of_degree>恼火,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,u283483,汗瘤 橇肺弊伐捞 亮栏聪鳖 老阑 救 窍摆烈,5.0,汗瘤 橇肺弊伐捞 亮栏聪鳖 老阑 救 窍摆烈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,u245143,那我们将会是这个国家最大的公司.,2.0,那<transitions>我们<self_mentions>将会是这个国家<situation_dependent_references>最大的公司.,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,u71251,我要你退出我们的生活,1.0,我<self_mentions>要你<engagement_markers>退出我们的<self_mentions>生活,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,u62843,去吧，去赫伯肯玩你的骗局吧 你这麻烦精！,2.0,去吧<deontic_modal_words>，去赫伯肯<explicit_references>玩你的<engagement_markers>骗局吧<deontic_modal_words> 你<engagement_markers>这麻烦精<slang_and_colloquialisms>！,0.1,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,u220889,我爱你. 和你在一起我很快乐.,1.0,我<self_mentions>爱你<engagement_markers>. 和你<engagement_markers>在一起我<self_mentions>很<adverbs_of_degree>快乐.,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,u284178,等学校开学， 这屋子里要有些转变.,2.0,等<chronological_markers>学校开学， 这屋子里要有些<hedges>转变.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,u104107,秋山的必胜法仅仅是自爆,3.0,秋山的必胜法<boosters>仅仅<adverbs_of_degree>是自爆,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,u215277,艾瑞克 那是我买给你的钉鞋??,1.0,艾瑞克<explicit_references> 那是我<self_mentions>买给你的<engagement_markers>钉鞋??<engagement_markers>,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,u214541,我想这会挺好玩的,1.0,我<self_mentions>想<hedges>这<situation_dependent_references>会挺<adverbs_of_degree>好玩<attitude_markers>,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,u79491,你用偷来的中情局经费 买下石油钻探权,1.0,你<engagement_markers>用偷来的中情局经费 买下石油钻探权,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,u43906,建立结构，但不是构建一个鲍鱼壳，将会怎样 --,2.0,建立结构，但<transitions>不是构建一个鲍鱼壳，将会怎样 --,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,u63425,你会惊讶一个没有父亲的女孩是 任何来吸引男人的注意的.,2.0,你<engagement_markers> 会<hedges> 惊讶<attitude_markers> 一个没有父亲的女孩是 任何来吸引男人的注意的.,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
