,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,frame_markers,transitions,self_mentions,hedges,explicit_references,deontic_modal_words,boosters,situation_dependent_references,positive_connotations,chronological_markers,attitude_markers,causal_markers,adverbs_of_degree,slang_and_colloquialisms,place_time_svo,code_glosses,evidentials,emotional_self_disclosures,idioms,negative_connotations,figurative_language,endophoric_markers,hedges_adverbs_of_degree
77,u200977,Be there some manner of rite or incantation?,2.0,Be there some manner of rite or incantation?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,u132136,But we can't show upwithout the anniversary gifts.,1.0,But<transitions> we<self_mentions> can't<deontic_modal_words> show upwithout the anniversary gifts.,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,u67114,"Therefore, these are things you cannot understand",4.0,"Therefore<causal_markers>, these are things you<engagement_markers> cannot<deontic_modal_words> understand",0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,u224955,"If I tap the whole contingency, just over 10 million.",4.0,"If I<self_mentions> tap the whole contingency, just<boosters> over 10 million.",0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,u11905,"Well, the reason it's such a bad job is that there's somebody",4.0,"Well<frame_markers>, the reason it's such a bad job is that there's somebody",0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,u135852,You keep the place locked down until I get some help.,2.0,You<engagement_markers> keep the place locked down until I<self_mentions> get some help.,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,u143965,And here I put in a little smiley face icon.,2.0,And<transitions> here I<self_mentions> put in a little<hedges> smiley face icon.,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,u146367,I'm never drinking coffee as long as I live.,1.0,I'm<self_mentions> never<boosters> drinking coffee as<causal_markers> long as I<self_mentions> live.,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,u278529,"Wait a minute, you've seen the super bark?",4.0,"Wait a minute, you've<engagement_markers> seen the super bark?<engagement_markers>",0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,u153876,I don't see why I should watch it happen again with your daughter.,5.0,I<self_mentions> don't see<engagement_markers> why I<self_mentions> should<hedges><deontic_modal_words> watch it happen again<transitions> with your<engagement_markers> daughter.,0.030303030303030304,0.0,0.015151515151515152,0.030303030303030304,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,u64044,Thought we could play some cards and talk about that.,3.0,Thought we<self_mentions><engagement_markers> could<hedges> play some cards and talk about<hedges> that.,0.018867924528301886,0.0,0.0,0.018867924528301886,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,u81150,"Oh, okay, and, uh, why is her test better than mine?",4.0,"Oh, okay, and<transitions>, uh, why is her test better than mine?",0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,u218382,You said you saw her die.,3.0,You<engagement_markers> said you<engagement_markers> saw her<situation_dependent_references> die.,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,u40001,when Thomas was playing the music as we came in the room today.,5.0,when Thomas<explicit_references> was playing the music as<causal_markers> we<self_mentions> came in the room today<chronological_markers>.,0.0,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,u9512,"in what the chips can do. And so, to put that in practical terms,",5.0,"in what the chips can<deontic_modal_words> do. And so<causal_markers>, to put that in practical terms,",0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,u22451,And then I encouraged the ants to come 'round by putting sugar and things like that.,1.0,And then<chronological_markers> I<self_mentions> encouraged the ants to come 'round by putting sugar and things like that.,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,u143250,Where were you on the night that Dr. Ian Wexler died?,4.0,Where were you<engagement_markers> on the night that Dr. Ian Wexler<explicit_references> died?<engagement_markers>,0.03773584905660377,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,u176052,"lf you don't have enough, you can't piss in the tall weeds with the big dogs.",4.0,"lf you<engagement_markers> don't have enough<adverbs_of_degree>, you<engagement_markers> can't<deontic_modal_words> piss in the tall weeds with the big dogs.",0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,u286367,"Now men in general,but that's not the point.",5.0,"Now<frame_markers> men in general<hedges>, but<transitions> that's not the point.",0.0,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,u38486,"That's why you have to send your kids to good schools,",4.0,"That's why<causal_markers> you<engagement_markers> have to<deontic_modal_words><engagement_markers> send your<engagement_markers> kids to good schools,",0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,u10648,"She said he never thought of God, never talked about God,",1.0,"She<situation_dependent_references> said he<situation_dependent_references> never<boosters> thought of God<explicit_references>, never<boosters> talked about God<explicit_references>,",0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.03508771929824561,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,u270377,Is that a picture of me and Kevin?,2.0,Is that a picture of me<self_mentions> and Kevin<explicit_references>?<engagement_markers>,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,u195344,Mikhail said that if the kid doesn't come out of here alive-,5.0,Mikhail<explicit_references> said<evidentials> that if the kid<explicit_references> doesn't come out of here<situation_dependent_references> alive-,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
100,u294086,"Anyway, don't you guys see what I'm saying?",4.0,"Anyway<frame_markers>, don't<engagement_markers> you<engagement_markers> guys see<engagement_markers> what I'm<self_mentions> saying?<engagement_markers>",0.09302325581395349,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,u267332,And back me upif someone's shooting at me.,2.0,And<transitions> back<frame_markers> me<self_mentions> upif someone's shooting at me<self_mentions>.,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,u105758,"I've been hanging out with Sebastian a lot over the last couple of weeks, and there's these similarities and coincidences that--",4.0,"I've<self_mentions> been hanging out with Sebastian<explicit_references> a lot over the last<chronological_markers> couple of weeks, and there's these similarities and coincidences that--",0.0,0.0,0.0,0.0078125,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,u236267,I'm starting to miss the love from the streets.,4.0,I'm<self_mentions> starting to miss the love from the streets.,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,u138322,"Hey, let me buy you a drink.",2.0,"Hey, let me<self_mentions> buy you<engagement_markers> a drink.",0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,u42385,"The standard explanation is that the universe somehow sprang into existence,",2.0,"The standard explanation is that the universe somehow<hedges> sprang into existence,",0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,u3715,"So with simple electronics, you can detect how much the page is being bent.",1.0,"So<causal_markers> with simple electronics, you<engagement_markers> can<deontic_modal_words> detect how much the page is being bent.",0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,u128228,You wanna leave all of this to go look at some damn lights in a swamp?,3.0,You<engagement_markers> wanna<slang_and_colloquialisms> leave all of this<situation_dependent_references> to go look at some damn lights in a swamp?<engagement_markers>,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,u291232,You got this guy with the smoking hot wife.,2.0,You<engagement_markers> got this guy with the smoking hot<slang_and_colloquialisms> wife.,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,u79132,I know that I want it to mean something to me the way that this means something to you.,4.0,I<self_mentions> know<boosters> that I<self_mentions> want it to mean something to me<self_mentions> the way that this means something to you<engagement_markers>.,0.011494252873563218,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,u233340,"Hey, champ, what do you think of beautiful Hawaii?",2.0,"Hey, champ, what do you<engagement_markers> think of beautiful Hawaii<explicit_references>?",0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,u223863,"Only if he doesn't get picked up by his own Wehrmacht first, then thrown back into circulation.",4.0,"Only if he doesn't get picked up by his own Wehrmacht<explicit_references> first,<chronological_markers> then<chronological_markers> thrown back into circulation.",0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,u1844,"is the means to strive for a more perfect, more aware,",5.0,"is the means to strive for a more perfect, more aware,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,u96168,Why wouldn't you learn to be an accountant?,3.0,Why wouldn't<hedges> you<engagement_markers> learn to be an accountant?,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,u7461,"with a little bit of help from me, and a lot of help from Paul Allen",1.0,"with a little<hedges> bit of help from me<self_mentions>, and<transitions> a lot of help from Paul<explicit_references> Allen<explicit_references>",0.0,0.0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,u273130,I don't think that was my point!,2.0,I<self_mentions> don't think<hedges> that was my<self_mentions> point!<boosters>,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,u252170,I am sending you on a knight's errand.,4.0,I<self_mentions> am sending you<engagement_markers> on a knight's errand.,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,u90209,"You need a rock with a flat edge, because-because that one's jagged.",1.0,"You<engagement_markers> need<engagement_markers> a rock with a flat edge, because<causal_markers>-because<causal_markers> that one's jagged.",0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,u66899,These young people must know what they can count on,3.0,These young people must<deontic_modal_words> know what they can<deontic_modal_words> count on,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,u276244,Why is it that Dale never left?,4.0,Why is it that Dale<explicit_references> never<boosters> left?,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,u134651,"She didn't ask me to do it, she just announced it, and I won't do it.",2.0,"She didn't ask me<self_mentions> to do it, she just<boosters> announced it, and I<self_mentions> won't do it.",0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,u293519,"Well, today I stand before you with just that.",5.0,"Well<frame_markers>, today<chronological_markers> I<self_mentions> stand before you<engagement_markers> with just<boosters> that.",0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,u275893,A waterlogged stick will do just fine.,2.0,A waterlogged stick will do just<boosters> fine.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,u115311,Cup your hands closer to your chest!,1.0,Cup your<engagement_markers> hands closer to your<engagement_markers> chest!<boosters>,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,u282389,Whoever gave him C.P.R.didn't know what they were doing.,1.0,Whoever<situation_dependent_references> gave him<situation_dependent_references> C.P.R.didn't know<hedges> what they<situation_dependent_references> were doing.,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,u191632,Why are we taking all these risks all of a sudden?,3.0,Why are we<self_mentions><engagement_markers> taking all these risks all of a sudden?<engagement_markers>,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,u102460,"Look, don't lay it on me!",4.0,"Look, don't<engagement_markers> lay it on me<self_mentions>!",0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,u99239,"The loss of 15 years, the pain of losing your wife and child you can forget all this.",3.0,"The loss of 15 years, the pain of losing your<engagement_markers> wife and child you<engagement_markers> can forget all this.",0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,u247075,"Oh, I don't know the first thing about love.",2.0,"Oh, I<self_mentions> don't know<hedges> the first<chronological_markers> thing about love.",0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,u127898,"It seems he destroyed his own coven, sir.",4.0,"It seems<hedges> he destroyed his own coven, sir.",0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,u37476,"ED: You've seen that film, and what's so great about this",4.0,"ED: You<engagement_markers>'ve seen that film, and what's so<adverbs_of_degree> great about this",0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,u261989,"Let us say: “ God, fixes the world”.",2.0,"Let us<self_mentions> say<code_glosses>: “ God<explicit_references>, fixes the world”.",0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,u179559,Thank you all for coming today to the Interim Anglo-American Resources Forum.,1.0,Thank you<engagement_markers> all for coming today<chronological_markers> to the Interim Anglo-American Resources Forum.<explicit_references>,0.012987012987012988,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,u34964,what a healthy vagina looked like and what a mutilated vagina looked like.,1.0,what a healthy vagina looked like and what a mutilated vagina looked like.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,u113639,The priests told us it was God's punishment.,2.0,The priests told us<self_mentions> it was God's<explicit_references> punishment.,0.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,u63309,There's only one way into a crime scene.,1.0,There's only one way into a crime scene.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,u278557,"Now,who is going to save that cat?",2.0,"Now<frame_markers>,who is going to save that cat?",0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,u281312,God knows how much this one will cost us.,4.0,God knows<evidentials> how much this<situation_dependent_references> one will cost us<self_mentions>.,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0
138,u6377,"you don't want to have your eye drop too far in the recline,",4.0,"you<engagement_markers> don't want to<frame_markers> have your<engagement_markers> eye drop too<adverbs_of_degree> far in the recline,",0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,u247870,You already have a surgeon at your disposal.,2.0,You<engagement_markers> already have a surgeon at your<engagement_markers> disposal.,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,u173610,"""to have to hear in the midst of this panic attack.""",5.0,to have<deontic_modal_words> to hear in the midst of this panic attack.,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,u85676,"Well, tonight you were an arrogant arse.",2.0,"Well<frame_markers>, tonight you<engagement_markers> were an arrogant arse.",0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,u171935,Why he would want to meet with me.,4.0,Why he would<hedges> want to meet with me<self_mentions>.,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,u52683,"I mean, the story I tell is that I got mad at postmodernism -- at po-mo --",2.0,"I<self_mentions> mean<code_glosses>, the story I<self_mentions> tell is that I<self_mentions> got mad<emotional_self_disclosures> at postmodernism -- at po-mo --",0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0
144,u283483,"So, they just don't want to work.",3.0,"So<transitions>, they just<boosters> don't want to work.",0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,u245143,We'd be the number one firm in the country.,3.0,We'd<self_mentions><hedges> be the number one firm in the country.,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,u71251,I want you out of our life.,1.0,I<self_mentions> want you<engagement_markers> out of our<self_mentions> life.,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,u62843,"Go ahead, go back to turning tricks in Hoboken, you pain in the ass!",2.0,"Go ahead, go back to turning tricks<slang_and_colloquialisms> in Hoboken<explicit_references>, you<engagement_markers> pain in the ass<slang_and_colloquialisms>!",0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
